Company,InvoiceDate,Year,Region,Country,CustomerID,InvoiceID,OrderID,ProductCategory,ProductID,SKU,Quantity,UnitPrice,UnitCost,DiscountPct,Revenue,Cost,Profit,TaxRate,TaxAmount,ShippingCost,ShipmentDelayDays,PaymentMethod,PaymentStatus,ReturnFlag,ReturnReason,CustomerSatisfaction,LoyaltyTier,ProfitMarginPct,DaysToPayEstimate
BetaWorks,2021-04-30,2021,Central,USA,CUST00475,BET-100577,N2BU4WA2GB,Hardware,PID-3240-833,SKU-733926,6,189.32,142.79,0.1,1022.33,856.74,165.59,0.18,184.02,13.3,0,Invoice,Paid,0,,7.9,Bronze,16.2,26
BetaWorks,2021-06-19,2021,East,USA,CUST00418,BET-101293,FV8ZC6PUCU,Electronics,PID-2740-764,SKU-496185,2,208.34,101.61,0.5,208.34,203.22,5.12,0.18,37.5,8.91,-1,Cash,Paid,0,,5.4,Silver,2.46,14
BetaWorks,2022-12-22,2022,North,USA,CUST00998,BET-100111,IDG26HLMB4,Services,PID-8674-425,SKU-561350,5,,128.86,0.0,,644.3,,0.18,,13.75,-2,PayPal,Overdue,0,,,Bronze,,37
BetaWorks,2021-05-27,2021,North,USA,CUST00810,BET-100615,0CISUVYK28,Healthcare,PID-7674-269,SKU-378100,3,55.7,27.51,0.0,167.1,82.53,84.57,0.18,30.08,23.87,8,Bank Transfer,Paid,0,,6.1,Silver,50.61,2
BetaWorks,2022-11-07,2022,West,USA,CUST00434,BET-100899,G5UGHNBJN2,Office Supplies,PID-9397-220,SKU-876152,4,12.79,10.79,0.0,51.16,43.16,8.0,0.18,9.21,12.68,1,PayPal,Overdue,0,,7.0,Gold,15.64,113
BetaWorks,2024-04-18,2024,International,UK,CUST01356,BET-100753,P2IU4CP9MO,Electronics,PID-2740-445,SKU-239944,5,315.12,260.75,0.0,1575.6,1303.75,271.85,0.18,283.61,23.67,10,Credit Card,Paid,0,,8.5,Bronze,17.25,29
BetaWorks,2020-02-02,2020,East,USA,CUST00089,BET-100821,3P6OWYEGPM,Accessories,PID-5585-653,SKU-230904,4,52.18,30.05,0.0,208.72,120.2,88.52,0.18,37.57,9.39,0,Cash,Paid,1,Other,9.2,Bronze,42.41,1
BetaWorks,2022-11-21,2022,Central,USA,CUST00961,BET-100417,YMH33DHARJ,Office Supplies,PID-9397-354,SKU-759629,2,9.4,6.55,0.0,18.8,13.1,5.7,0.18,3.38,13.95,-2,Invoice,Overdue,0,,7.4,Bronze,30.32,63
BetaWorks,2022-03-02,2022,International,DE,CUST01249,BET-100738,MBMP050ORN,Healthcare,PID-7674-223,SKU-677761,4,93.41,74.72,0.0,373.64,298.88,74.76,0.18,67.26,13.08,8,Bank Transfer,Paid,0,,7.8,Platinum,20.01,20
BetaWorks,2020-06-02,2020,East,USA,CUST01113,BET-100198,9H4YN8S7YV,Hardware,PID-3240-610,SKU-858940,3,225.85,151.68,0.0,677.55,455.04,222.51,0.18,121.96,24.65,7,Bank Transfer,Pending,1,Not as described,7.5,Platinum,32.84,91
BetaWorks,2024-04-26,2024,Central,USA,CUST00148,BET-100125,FK3EKWH1MQ,Services,PID-8674-971,SKU-514662,1,351.38,287.21,0.2,281.1,287.21,-6.11,0.18,50.6,16.6,-1,Cash,Paid,0,,10.0,Bronze,-2.17,11
BetaWorks,2021-02-12,2021,West,USA,CUST00070,BET-100579,YGRUZU5E3V,Services,PID-8674-463,SKU-367473,4,359.01,276.09,0.0,1436.04,1104.36,331.68,0.18,258.49,16.13,0,Credit Card,Paid,0,,6.2,Bronze,23.1,23
BetaWorks,2022-01-26,2022,South,USA,CUST01075,BET-100991,HJJ4Q2XAQG,Office Supplies,PID-9397-628,SKU-493071,2,12.49,7.78,0.0,24.98,15.56,9.42,0.18,4.5,29.36,13,Invoice,Paid,0,,4.2,Bronze,37.71,17
BetaWorks,2022-06-09,2022,East,USA,CUST00595,BET-100900,DDM6J9LXG3,Software,PID-8128-746,SKU-681135,3,92.06,50.1,0.15,234.75,150.3,84.45,0.18,42.26,12.79,-2,Bank Transfer,Pending,0,,,Bronze,35.97,75
BetaWorks,2020-09-16,2020,International,UK,CUST00780,BET-100442,372VIUADJ7,Hardware,PID-3240-906,SKU-197008,2,272.68,219.48,0.0,545.36,438.96,106.4,0.18,98.16,13.31,9,Invoice,Paid,0,,7.1,Bronze,19.51,10
BetaWorks,2021-01-30,2021,Central,USA,CUST00465,BET-100269,OTP5OR4NN9,Accessories,PID-5585-496,SKU-721968,4,41.77,32.48,0.2,133.66,129.92,3.74,0.18,24.06,11.99,7,Credit Card,Paid,1,Other,9.7,Bronze,2.8,3
BetaWorks,2024-04-13,2024,North,USA,CUST01077,BET-101127,CKHAWV8AB4,Software,PID-8128-856,SKU-797263,3,111.63,80.93,0.0,334.89,242.79,92.1,0.18,60.28,6.18,8,PayPal,Paid,0,,7.9,Bronze,27.5,4
BetaWorks,2022-07-19,2022,East,USA,CUST00021,BET-101106,N0BU8HRAV8,Furniture,PID-6997-507,SKU-526021,2,409.45,300.98,0.05,777.96,601.96,176.0,0.18,140.03,0.0,-2,Invoice,Paid,0,,5.7,Platinum,22.62,2
BetaWorks,2020-09-06,2020,International,DE,CUST00028,BET-100234,XOWRG1AXVF,Consumables,PID-9689-285,SKU-269922,3,5.32,3.34,0.0,15.96,10.02,5.94,0.18,2.87,18.0,2,Credit Card,Paid,0,,8.6,Silver,37.22,25
BetaWorks,2022-01-20,2022,Central,USA,CUST01318,BET-100748,JD2CK42VJG,Software,PID-8128-385,SKU-982369,2,92.61,64.28,0.0,185.22,128.56,56.66,0.18,33.34,5.6,0,Cash,Paid,0,,9.0,Bronze,30.59,24
BetaWorks,2021-02-13,2021,Central,USA,CUST00432,BET-100235,WAGB2RH732,Hardware,PID-3240-494,SKU-782841,6,107.23,83.02,0.0,643.38,498.12,145.26,0.18,115.81,8.31,5,Credit Card,Paid,0,,5.8,Bronze,22.58,28
BetaWorks,2019-09-18,2019,Central,USA,CUST00984,BET-100783,XEHTTUWX2B,Software,PID-8128-618,SKU-599700,6,111.93,83.43,0.05,638.0,500.58,137.42,0.18,114.84,15.9,3,PayPal,Paid,0,,10.0,Bronze,21.54,17
BetaWorks,2021-08-27,2021,International,UK,CUST00062,BET-101006,DWV4K9JRYX,Accessories,PID-5585-976,SKU-585713,4,33.72,23.77,0.5,67.44,95.08,-27.64,0.18,12.14,8.81,13,Credit Card,Paid,0,,6.1,Gold,-40.98,3
BetaWorks,2019-09-10,2019,East,USA,CUST00282,BET-100761,DO515IGJZA,Healthcare,PID-7674-228,SKU-254718,5,120.2,80.39,0.0,601.0,401.95,199.05,0.18,108.18,11.84,0,Bank Transfer,Paid,0,,7.3,Gold,33.12,25
BetaWorks,2022-06-27,2022,South,USA,CUST01260,BET-100708,7W2VATUN1V,Office Supplies,PID-9397-499,SKU-538618,6,12.65,7.49,0.05,72.1,44.94,27.16,0.18,12.98,2.03,-1,Cash,Paid,1,Damaged,7.6,Bronze,37.67,6
BetaWorks,2023-06-03,2023,Central,USA,CUST00534,BET-100867,QPXVLV7Q7X,Office Supplies,PID-9397-772,SKU-408342,2,13.9,6.45,0.0,27.8,12.9,14.9,0.18,5.0,16.59,-2,Credit Card,Paid,0,,7.0,Bronze,53.6,16
BetaWorks,2023-03-02,2023,Central,USA,CUST00305,BET-100939,OOVCFZ6Q0L,Furniture,PID-6997-959,SKU-896719,4,513.46,343.66,0.0,2053.84,1374.64,679.2,0.18,369.69,14.46,-2,Cash,Paid,0,,7.8,Silver,33.07,1
BetaWorks,2024-01-01,2024,East,USA,CUST01370,BET-100859,DVHTNBBBCP,Healthcare,PID-7674-749,SKU-247336,6,80.07,39.57,0.1,432.38,237.42,194.96,0.18,77.83,18.51,1,PayPal,Paid,0,,7.8,Bronze,45.09,18
BetaWorks,2023-10-29,2023,Central,USA,CUST00235,BET-101079,7MGRH5RKLL,Office Supplies,PID-9397-268,SKU-220904,4,8.27,6.43,0.0,33.08,25.72,7.36,0.18,5.95,11.03,5,Invoice,Pending,0,,7.2,Bronze,22.25,38
BetaWorks,2021-07-17,2021,South,USA,CUST00615,BET-100118,N9NTWJIPO8,Software,PID-8128-312,SKU-414458,8,120.89,73.07,0.0,967.12,584.56,382.56,0.18,174.08,3.74,9,Credit Card,Paid,0,,2.2,Bronze,39.56,23
BetaWorks,2022-11-04,2022,South,USA,CUST00410,BET-100057,7VQJA6614R,Hardware,PID-3240-617,SKU-854800,3,167.5,140.9,0.0,502.5,422.7,79.8,0.18,90.45,17.78,2,Credit Card,Paid,0,,9.1,Silver,15.88,22
BetaWorks,2019-10-15,2019,International,DE,CUST00091,BET-100619,2KLVHN4OZO,Automotive,PID-9817-202,SKU-954508,1,1380.6,902.47,0.0,1380.6,902.47,478.13,0.18,248.51,17.09,3,Credit Card,Paid,0,,,Bronze,34.63,12
BetaWorks,2021-09-02,2021,West,USA,CUST00325,BET-100406,EVSTYGX886,Automotive,PID-9817-845,SKU-571368,6,1378.49,988.55,0.2,6616.75,5931.3,685.45,0.18,1191.01,9.44,5,PayPal,Paid,0,,7.5,Silver,10.36,28
BetaWorks,2024-07-03,2024,West,USA,CUST01033,BET-100743,EUO4VKNQUF,Accessories,PID-5585-230,SKU-244121,4,31.32,19.51,0.0,125.28,78.04,47.24,0.18,22.55,9.6,2,Credit Card,Paid,0,,6.6,Bronze,37.71,2
BetaWorks,2022-07-09,2022,Central,USA,CUST01309,BET-101009,6B4626S2QQ,Hardware,PID-3240-169,SKU-810336,6,211.31,143.92,0.0,1267.86,863.52,404.34,0.18,228.21,12.88,4,Cash,Paid,0,,6.8,Bronze,31.89,29
BetaWorks,2024-01-28,2024,West,USA,CUST01054,BET-100106,MCRCUN91WG,Software,PID-8128-946,SKU-676641,4,99.19,80.54,0.0,396.76,322.16,74.6,0.18,71.42,18.15,-2,Credit Card,Paid,0,,8.1,Gold,18.8,21
BetaWorks,2020-03-10,2020,International,AU,CUST00253,BET-100928,LSPD798UI9,Consumables,PID-9689-776,SKU-242406,3,5.4,3.19,0.15,13.77,9.57,4.2,0.18,2.48,12.59,8,Cash,Paid,0,,8.3,Bronze,30.5,22
BetaWorks,2021-10-08,2021,East,USA,CUST00410,BET-100043,TG1D9OB6KB,Furniture,PID-6997-774,SKU-832320,7,439.42,326.78,0.0,3075.94,2287.46,788.48,0.18,553.67,11.73,1,Invoice,Pending,0,,7.1,Gold,25.63,31
BetaWorks,2024-04-08,2024,West,USA,CUST00116,BET-100969,PQ4RV923UV,Healthcare,PID-7674-881,SKU-134990,9,90.98,69.78,0.0,818.82,628.02,190.8,0.18,147.39,13.47,-2,Cash,Paid,0,,8.6,Bronze,23.3,29
BetaWorks,2020-04-09,2020,International,IN,CUST00258,BET-101144,HHD8WXQBIL,Furniture,PID-6997-701,SKU-499172,2,383.93,306.99,0.0,767.86,613.98,153.88,0.18,138.21,10.99,6,PayPal,Paid,0,,9.8,Silver,20.04,29
BetaWorks,2020-10-19,2020,Central,USA,CUST01222,BET-101303,AS98BP7C8K,Hardware,PID-3240-980,SKU-184641,8,152.05,115.42,0.0,1216.4,923.36,293.04,0.18,218.95,28.25,-2,Credit Card,Paid,0,,9.7,Bronze,24.09,12
BetaWorks,2022-12-14,2022,East,USA,CUST00556,BET-100648,HVWR3YNIIJ,Services,PID-8674-694,SKU-572827,6,279.29,142.73,0.2,1340.59,856.38,484.21,0.18,241.31,6.44,2,Bank Transfer,Paid,0,,6.9,Platinum,36.12,20
BetaWorks,2019-08-27,2019,East,USA,CUST01476,BET-100847,4G8QDE12WU,Automotive,PID-9817-749,SKU-387326,2,1199.19,657.82,0.0,2398.38,1315.64,1082.74,0.18,431.71,4.42,3,Bank Transfer,Paid,0,,7.1,Bronze,45.14,20
BetaWorks,2022-10-03,2022,Central,USA,CUST00324,BET-100127,RP4JDVA787,Consumables,PID-9689-660,SKU-439084,3,3.49,2.4,0.0,10.47,7.2,3.27,0.18,1.88,2.16,3,Bank Transfer,Paid,0,,8.1,Bronze,31.23,8
BetaWorks,2019-09-17,2019,West,USA,CUST01205,BET-101248,L5NTJL7P1Y,Office Supplies,PID-9397-711,SKU-240681,5,7.8,5.97,0.0,39.0,29.85,9.15,0.18,7.02,14.66,0,Credit Card,Paid,0,,6.3,Silver,23.46,7
BetaWorks,2021-01-23,2021,East,USA,CUST01069,BET-100035,6CA037FF5H,Accessories,PID-5585-710,SKU-119469,4,52.46,41.6,0.0,209.84,166.4,43.44,0.18,37.77,15.26,1,PayPal,Overdue,0,,5.2,Bronze,20.7,36
BetaWorks,2024-07-18,2024,Central,USA,CUST00896,BET-101215,BL64LFQAJG,Services,PID-8674-510,SKU-373614,3,287.57,201.32,0.0,862.71,603.96,258.75,0.18,155.29,24.4,-2,PayPal,Paid,0,,7.1,Bronze,29.99,8
BetaWorks,2019-03-24,2019,North,USA,CUST00758,BET-101315,4WQA141357,Furniture,PID-6997-554,SKU-599960,3,508.26,292.25,0.05,1448.54,876.75,571.79,0.18,260.74,17.8,5,Bank Transfer,Paid,0,,10.0,Bronze,39.47,8
BetaWorks,2023-03-30,2023,South,USA,CUST01178,BET-100988,C4WSSCN9OB,Office Supplies,PID-9397-775,SKU-928775,6,11.36,8.54,0.1,61.34,51.24,10.1,0.18,11.04,4.03,1,Cash,Paid,0,,6.2,Bronze,16.47,19
BetaWorks,2021-04-16,2021,International,DE,CUST00272,BET-100603,9H2BVWV6YS,Accessories,PID-5585-322,SKU-810640,3,38.25,23.26,0.1,103.28,69.78,33.5,0.18,18.59,9.07,3,Invoice,Paid,0,,9.5,Bronze,32.44,4
BetaWorks,2020-05-23,2020,East,USA,CUST00574,BET-100306,Q5GOEIOTZS,Services,PID-8674-667,SKU-734864,5,234.78,166.57,0.0,1173.9,832.85,341.05,0.18,211.3,9.73,8,Cash,Paid,0,,9.4,Bronze,29.05,2
BetaWorks,2019-10-03,2019,South,USA,CUST00568,BET-101086,7KEX5DEVI5,Automotive,PID-9817-156,SKU-912412,6,1165.74,958.77,0.0,6994.44,5752.62,1241.82,0.18,1259.0,8.93,11,Cash,Paid,0,,7.1,Gold,17.75,15
BetaWorks,2021-07-02,2021,West,USA,CUST00939,BET-100545,KDRU4C2P2K,Automotive,PID-9817-990,SKU-776251,3,1612.53,1115.55,0.0,4837.59,3346.65,1490.94,0.18,870.77,8.38,1,Credit Card,Overdue,0,,,Bronze,30.82,37
BetaWorks,2024-02-01,2024,West,USA,CUST00952,BET-100382,4AKL7XZVZY,Hardware,PID-3240-784,SKU-982937,4,146.44,123.22,0.5,292.88,492.88,-200.0,0.18,52.72,20.13,-2,PayPal,Pending,0,,7.2,Platinum,-68.29,103
BetaWorks,2021-04-09,2021,Central,USA,CUST00539,BET-101320,C8XTSFFN9S,Automotive,PID-9817-848,SKU-496060,4,1800.76,1056.82,0.0,7203.04,4227.28,2975.76,0.18,1296.55,8.14,1,Cash,Paid,0,,7.1,Silver,41.31,5
BetaWorks,2022-09-23,2022,North,USA,CUST00548,BET-100140,1OF25SWOKJ,Automotive,PID-9817-901,SKU-487421,4,1222.82,952.12,0.3,3423.9,3808.48,-384.58,0.18,616.3,10.46,-2,PayPal,Paid,0,,7.6,Silver,-11.23,28
BetaWorks,2021-03-08,2021,East,USA,CUST00033,BET-100214,WNF3KEYYN2,Accessories,PID-5585-739,SKU-310020,4,57.45,25.91,0.0,229.8,103.64,126.16,0.18,41.36,1.33,-2,Credit Card,Paid,0,,6.2,Bronze,54.9,11
BetaWorks,2022-07-27,2022,North,USA,CUST00643,BET-100282,HBI62VS01W,Software,PID-8128-766,SKU-715664,5,119.97,60.27,0.0,599.85,301.35,298.5,0.18,107.97,18.51,-2,PayPal,Paid,0,,5.4,Silver,49.76,19
BetaWorks,2021-04-02,2021,North,USA,CUST00954,BET-100862,RL9C9N24RU,Consumables,PID-9689-495,SKU-476412,5,2.69,2.18,0.0,13.45,10.9,2.55,0.18,2.42,18.19,2,Cash,Overdue,0,,9.9,Bronze,18.96,104
BetaWorks,2022-01-27,2022,West,USA,CUST00228,BET-100502,DU7V8FY1AP,Services,PID-8674-130,SKU-558856,5,520.84,411.73,0.2,2083.36,2058.65,24.71,0.18,375.0,4.99,0,Bank Transfer,Paid,0,,6.2,Silver,1.19,23
BetaWorks,2023-03-26,2023,South,USA,CUST01414,BET-100379,E50K61FTGU,Automotive,PID-9817-476,SKU-638157,4,1995.0,1066.01,0.0,7980.0,4264.04,3715.96,0.18,1436.4,17.06,6,Cash,Paid,0,,7.1,Silver,46.57,16
BetaWorks,2020-07-17,2020,South,USA,CUST01157,BET-100888,EY6EMDF3JP,Healthcare,PID-7674-300,SKU-991113,2,118.57,65.06,0.0,237.14,130.12,107.02,0.18,42.69,18.56,5,Credit Card,Paid,0,,5.3,Bronze,45.13,18
BetaWorks,2023-11-21,2023,East,USA,CUST00086,BET-100424,FLUN3YPQ5L,Furniture,PID-6997-802,SKU-326253,3,459.98,337.2,0.05,1310.94,1011.6,299.34,0.18,235.97,15.3,0,Cash,Paid,0,,6.3,Bronze,22.83,8
BetaWorks,2022-03-18,2022,South,USA,CUST01314,BET-100158,EKBZCMLOX8,Office Supplies,PID-9397-289,SKU-507409,7,12.73,6.84,0.0,89.11,47.88,41.23,0.18,16.04,12.27,-2,Bank Transfer,Paid,0,,,Platinum,46.27,25
BetaWorks,2021-01-03,2021,International,UK,CUST01366,BET-100936,511R6MDMB6,Healthcare,PID-7674-500,SKU-646380,3,64.35,53.41,0.1,173.74,160.23,13.51,0.18,31.27,9.67,0,Bank Transfer,Paid,0,,7.5,Bronze,7.78,10
BetaWorks,2023-07-24,2023,South,USA,CUST00925,BET-101117,I5EQZPPW62,Services,PID-8674-980,SKU-229626,3,273.85,219.53,0.0,821.55,658.59,162.96,0.18,147.88,12.83,2,Bank Transfer,Paid,0,,10.0,Silver,19.84,10
BetaWorks,2022-02-15,2022,International,DE,CUST00911,BET-100056,TFLVM8NYZH,Electronics,PID-2740-308,SKU-857464,3,296.23,173.35,0.1,799.82,520.05,279.77,0.18,143.97,11.34,-2,Invoice,Paid,0,,6.4,Bronze,34.98,8
BetaWorks,2020-04-19,2020,East,USA,CUST00209,BET-100166,7MB41G877F,Software,PID-8128-758,SKU-656387,5,132.5,112.45,0.05,629.38,562.25,67.13,0.18,113.29,13.38,3,Credit Card,Paid,0,,6.5,Bronze,10.67,19
BetaWorks,2021-09-14,2021,Central,USA,CUST01184,BET-100976,IW5E1QML5M,Software,PID-8128-581,SKU-994676,7,110.71,67.09,0.0,774.97,469.63,305.34,0.18,139.49,11.57,4,Bank Transfer,Paid,0,,6.3,Gold,39.4,23
BetaWorks,2023-09-25,2023,West,USA,CUST00358,BET-101257,GV9F9PWBXD,Hardware,PID-3240-892,SKU-372403,2,239.7,173.03,0.0,479.4,346.06,133.34,0.18,86.29,16.53,1,Invoice,Paid,0,,8.6,Bronze,27.81,16
BetaWorks,2023-09-18,2023,West,USA,CUST00291,BET-100265,OM3VQRIQYE,Automotive,PID-9817-873,SKU-808553,8,1624.73,873.21,0.2,10398.27,6985.68,3412.59,0.18,1871.69,3.4,9,Invoice,Paid,0,,6.7,Gold,32.82,15
BetaWorks,2020-01-16,2020,East,USA,CUST01414,BET-100565,9881UN1COQ,Electronics,PID-2740-113,SKU-462146,6,354.61,236.41,0.0,2127.66,1418.46,709.2,0.18,382.98,10.42,-2,PayPal,Paid,0,,5.7,Silver,33.33,21
BetaWorks,2022-10-03,2022,West,USA,CUST00661,BET-101061,HCKXPDA6C6,Healthcare,PID-7674-742,SKU-291184,3,100.87,45.39,0.5,151.3,136.17,15.13,0.18,27.23,6.03,10,Credit Card,Paid,0,,4.9,Bronze,10.0,28
BetaWorks,2021-06-24,2021,West,USA,CUST01321,BET-100744,SM72UJZ4N1,Furniture,PID-6997-763,SKU-158175,2,445.66,263.16,0.0,891.32,526.32,365.0,0.18,160.44,7.21,12,PayPal,Paid,0,,7.4,Bronze,40.95,26
BetaWorks,2022-11-13,2022,International,DE,CUST01162,BET-100195,4EESZBAIVE,Services,PID-8674-399,SKU-574777,6,335.64,210.15,0.0,2013.84,1260.9,752.94,0.18,362.49,17.53,0,PayPal,Paid,0,,6.3,Bronze,37.39,29
BetaWorks,2023-05-02,2023,Central,USA,CUST00099,BET-100872,5OST10Z87W,Furniture,PID-6997-273,SKU-385043,4,597.13,454.99,0.15,2030.24,1819.96,210.28,0.18,365.44,1.96,1,PayPal,Pending,0,,8.1,Silver,10.36,42
BetaWorks,2020-07-14,2020,West,USA,CUST00393,BET-100505,0CYOBG0IUZ,Services,PID-8674-939,SKU-975714,1,372.88,215.9,0.0,372.88,215.9,156.98,0.18,67.12,9.91,8,Invoice,Paid,0,,6.2,Bronze,42.1,21
BetaWorks,2024-08-02,2024,East,USA,CUST01001,BET-101109,NTWXWQQIH1,Automotive,PID-9817-892,SKU-620131,5,2160.06,1031.2,0.0,10800.3,5156.0,5644.3,0.18,1944.05,22.12,6,Cash,Paid,0,,8.0,Bronze,52.26,24
BetaWorks,2022-09-28,2022,International,IN,CUST01196,BET-100050,0VSGQG034L,Automotive,PID-9817-966,SKU-570342,5,1329.13,671.74,0.5,3322.82,3358.7,-35.88,0.18,598.11,17.16,-2,Invoice,Paid,0,,5.0,Bronze,-1.08,6
BetaWorks,2021-06-27,2021,International,IN,CUST00579,BET-101049,EHIWEE5RQG,Software,PID-8128-567,SKU-364507,5,114.26,55.43,0.1,514.17,277.15,237.02,0.18,92.55,7.6,6,Bank Transfer,Paid,0,,5.6,Bronze,46.1,9
BetaWorks,2019-05-15,2019,South,USA,CUST01319,BET-100112,SWY0SZKBNS,Consumables,PID-9689-314,SKU-209755,2,4.83,3.7,0.0,9.66,7.4,2.26,0.18,1.74,12.02,-2,Credit Card,Paid,0,,3.9,Gold,23.4,7
BetaWorks,2024-02-02,2024,International,IN,CUST00497,BET-100139,XTWGQIO1MG,Services,PID-8674-492,SKU-523922,5,228.12,148.81,0.1,1026.54,744.05,282.49,0.18,184.78,7.97,4,Cash,Pending,0,,4.9,Silver,27.52,36
BetaWorks,2023-10-22,2023,East,USA,CUST01187,BET-100283,QW6B9W5ZQW,Accessories,PID-5585-292,SKU-444585,5,34.01,19.19,0.1,153.04,95.95,57.09,0.18,27.55,23.11,14,Invoice,Pending,0,,7.3,Bronze,37.3,62
BetaWorks,2023-08-21,2023,International,IN,CUST01087,BET-100650,S4RO893ENV,Furniture,PID-6997-611,SKU-736490,3,522.4,414.24,0.0,1567.2,1242.72,324.48,0.18,282.1,10.73,8,Invoice,Pending,0,,5.9,Silver,20.7,91
BetaWorks,2020-05-04,2020,International,UK,CUST00693,BET-101254,9JVJ0I4RTQ,Services,PID-8674-839,SKU-946410,5,296.75,189.91,0.0,1483.75,949.55,534.2,0.18,267.08,10.13,10,PayPal,Paid,0,,8.1,Silver,36.0,8
BetaWorks,2019-08-24,2019,West,USA,CUST01483,BET-100722,EA86477TBU,Office Supplies,PID-9397-426,SKU-584819,2,11.47,9.06,0.0,22.94,18.12,4.82,0.18,4.13,24.69,-1,Cash,Paid,0,,2.9,Bronze,21.01,27
BetaWorks,2024-07-26,2024,West,USA,CUST00566,BET-101232,5YQWAK59W8,Electronics,PID-2740-865,SKU-681383,2,219.44,180.87,0.0,438.88,361.74,77.14,0.18,79.0,18.02,0,Invoice,Paid,0,,8.7,Bronze,17.58,10
BetaWorks,2021-06-18,2021,Central,USA,CUST00874,BET-100197,ACE2F346ZS,Office Supplies,PID-9397-615,SKU-381460,3,10.1,7.07,0.3,21.21,21.21,0.0,0.18,3.82,28.46,4,Bank Transfer,Paid,0,,4.7,Silver,0.0,17
BetaWorks,2019-02-17,2019,Central,USA,CUST00545,BET-100412,72HLS0QLFT,Furniture,PID-6997-348,SKU-974579,2,450.59,246.29,0.2,720.94,492.58,228.36,0.18,129.77,7.86,-2,Bank Transfer,Paid,0,,8.9,Gold,31.68,1
BetaWorks,2020-12-27,2020,South,USA,CUST00994,BET-100877,GEVPG4GMA4,Furniture,PID-6997-350,SKU-202428,5,380.66,223.78,0.0,1903.3,1118.9,784.4,0.18,342.59,13.17,2,Credit Card,Pending,0,,9.5,Gold,41.21,72
BetaWorks,2024-10-28,2024,Central,USA,CUST00276,BET-100839,S9QKJFPYTY,Services,PID-8674-524,SKU-736825,3,363.24,227.83,0.0,1089.72,683.49,406.23,0.18,196.15,16.96,0,Invoice,Paid,1,Other,8.7,Bronze,37.28,3
BetaWorks,2022-12-29,2022,East,USA,CUST00395,BET-101266,RR4C9ASZ5G,Electronics,PID-2740-958,SKU-676123,7,189.12,129.38,0.2,1059.07,905.66,153.41,0.18,190.63,19.99,1,Cash,Paid,0,,9.6,Bronze,14.49,7
BetaWorks,2024-06-05,2024,International,AU,CUST01474,BET-100719,EBCVF6FOVK,Services,PID-8674-922,SKU-310938,3,265.52,161.51,0.1,716.9,484.53,232.37,0.18,129.04,10.32,11,Cash,Paid,0,,10.0,Silver,32.41,1
BetaWorks,2019-04-28,2019,International,AU,CUST01129,BET-100538,GF76STPB74,Office Supplies,PID-9397-728,SKU-385746,5,7.74,6.11,0.15,32.9,30.55,2.35,0.18,5.92,3.67,-1,Invoice,Paid,0,,5.1,Bronze,7.14,1
BetaWorks,2023-03-05,2023,International,UK,CUST00959,BET-100438,49DMXS03DS,Hardware,PID-3240-744,SKU-274065,7,151.41,95.62,0.0,1059.87,669.34,390.53,0.18,190.78,5.26,1,PayPal,Paid,0,,8.6,Bronze,36.85,20
BetaWorks,2020-03-08,2020,North,USA,CUST00396,BET-101002,SHXM42YVKL,Healthcare,PID-7674-694,SKU-359068,5,91.6,52.36,0.0,458.0,261.8,196.2,0.18,82.44,16.6,-2,PayPal,Paid,0,,8.2,Silver,42.84,17
BetaWorks,2021-04-17,2021,International,AU,CUST00425,BET-100299,VXPSA97L6X,Accessories,PID-5585-900,SKU-528826,4,36.68,19.75,0.0,146.72,79.0,67.72,0.18,26.41,21.98,11,Cash,Paid,0,,5.9,Bronze,46.16,26
BetaWorks,2022-04-24,2022,East,USA,CUST00306,BET-100554,2B3EW15QA0,Accessories,PID-5585-660,SKU-248369,6,35.11,18.57,0.2,168.53,111.42,57.11,0.18,30.34,10.03,8,Credit Card,Paid,0,,8.7,Bronze,33.89,22
BetaWorks,2021-09-15,2021,Central,USA,CUST00911,BET-100090,H2BTUFDOAP,Electronics,PID-2740-464,SKU-434134,2,301.92,173.75,0.15,513.26,347.5,165.76,0.18,92.39,19.0,3,Bank Transfer,Pending,0,,4.5,Silver,32.3,30
BetaWorks,2023-07-01,2023,North,USA,CUST00127,BET-101067,HF72BYNCS5,Software,PID-8128-929,SKU-846904,3,137.26,91.44,0.05,391.19,274.32,116.87,0.18,70.41,6.56,13,PayPal,Paid,0,,5.6,Silver,29.88,23
BetaWorks,2023-07-23,2023,West,USA,CUST00457,BET-100389,QG01PYD819,Office Supplies,PID-9397-226,SKU-236332,3,16.21,9.43,0.0,48.63,28.29,20.34,0.18,8.75,20.75,14,PayPal,Pending,0,,4.8,Platinum,41.83,87
BetaWorks,2024-12-15,2024,West,USA,CUST00615,BET-100087,37FOQSR41S,Accessories,PID-5585-231,SKU-314989,3,27.42,17.62,0.05,78.15,52.86,25.29,0.18,14.07,10.48,5,Bank Transfer,Paid,0,,5.8,Bronze,32.36,0
BetaWorks,2019-08-22,2019,Central,USA,CUST00540,BET-101216,OD0R450F1D,Hardware,PID-3240-218,SKU-414687,3,184.27,83.86,0.15,469.89,251.58,218.31,0.18,84.58,23.65,-1,Invoice,Paid,0,,5.9,Bronze,46.46,3
